@relation 'activity_recognition_dataset_modifier_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Remove-R21-117'

@attribute -0.059fBodyAcc-sma()-0.059fBodyAccJerk-sma()-0.059tBodyAccJerk-sma()-0.059fBodyGyro-sma()-0.058tBodyAccJerkMag-sma()... numeric
@attribute -0.122fBodyAcc-meanFreq()-Z-0.12tBodyGyroMag-arCoeff()1-0.118tGravityAccMag-arCoeff()1-0.118tBodyAccMag-arCoeff()1-0.118fBodyAccMag-meanFreq()... numeric
@attribute 0.104fBodyGyro-bandsEnergy()-P-9_16+0.103tGravityAcc-energy()-Z+0.102tGravityAcc-entropy()-Y-0.101tGravityAcc-arCoeff()-X1-0.101tGravityAcc-energy()-X... numeric
@attribute 0.148tGravityAcc-max()-Z+0.144tGravityAcc-mean()-Z-0.143angle(Z-gravityMean)+0.139tGravityAcc-min()-Z-0.133tGravityAcc-min()-X... numeric
@attribute -0.168angle(X-gravityMean)+0.166tGravityAcc-energy()-X+0.163tGravityAcc-max()-X+0.161tGravityAcc-mean()-X+0.159tGravityAcc-min()-X... numeric
@attribute -0.158fBodyBodyGyroJerkMag-skewness()-0.139fBodyBodyGyroJerkMag-kurtosis()+0.131fBodyGyro-bandsEnergy()-AC-1_8-0.125tBodyGyroMag-entropy()+0.124fBodyGyro-bandsEnergy()-AK-1_16... numeric
@attribute 0.146fBodyGyro-meanFreq()-Y+0.128tBodyGyro-arCoeff()-Y3+0.127tGravityAcc-mad()-X+0.127tGravityAcc-std()-X+0.127tBodyGyro-arCoeff()-Y1... numeric
@attribute 0.174tBodyAcc-arCoeff()-Y4+0.152tBodyAcc-arCoeff()-Z4-0.146tBodyAccJerk-arCoeff()-Y3+0.143tBodyAcc-arCoeff()-X4-0.14tBodyAcc-arCoeff()-Y3... numeric
@attribute 0.162fBodyGyro-skewness()-Z+0.155fBodyGyro-kurtosis()-Z+0.136fBodyGyro-skewness()-X+0.131fBodyGyro-kurtosis()-X-0.13tGravityAcc-iqr()-X... numeric
@attribute -0.142tBodyGyroJerk-arCoeff()-Y3+0.139fBodyAcc-bandsEnergy()-S-33_40+0.134fBodyAccJerk-bandsEnergy()-S-33_40+0.134tBodyGyro-arCoeff()-Y4+0.132fBodyAcc-bandsEnergy()-AB-25_48... numeric
@attribute -0.163fBodyGyro-bandsEnergy()-AN-49_64-0.16fBodyGyro-bandsEnergy()-AJ-57_64-0.157fBodyGyro-bandsEnergy()-AI-49_56-0.141fBodyGyro-bandsEnergy()-AM-33_48-0.14fBodyGyro-bandsEnergy()-AH-41_48... numeric
@attribute -0.246tBodyAcc-arCoeff()-Y3+0.224tBodyAccJerk-arCoeff()-Y2+0.175tBodyAccJerk-arCoeff()-X2+0.163tBodyAcc-arCoeff()-Y2-0.16tBodyAcc-arCoeff()-Z3... numeric
@attribute -0.177fBodyGyro-bandsEnergy()-H-57_64-0.167fBodyGyro-bandsEnergy()-L-49_64-0.156fBodyGyro-bandsEnergy()-A-1_8-0.154fBodyGyro-bandsEnergy()-G-49_56-0.145fBodyGyro-bandsEnergy()-I-1_16... numeric
@attribute 0.167tBodyGyro-arCoeff()-X3+0.147tBodyAcc-arCoeff()-Z4+0.141tBodyAcc-arCoeff()-Y3+0.136fBodyGyro-meanFreq()-X-0.131tBodyAccJerk-arCoeff()-Z3... numeric
@attribute '-0.249tBodyGyro-mean()-X+0.22 angle(tBodyGyroMean-gravityMean)+0.212tBodyGyro-mean()-Y-0.202tBodyAcc-arCoeff()-Z3-0.189tBodyAccJerk-arCoeff()-Z3...' numeric
@attribute 0.205tBodyAccJerk-arCoeff()-X2-0.187tBodyAcc-arCoeff()-X3-0.165tBodyGyro-mean()-X-0.161tBodyAccJerk-arCoeff()-X3+0.144tBodyAcc-arCoeff()-X2... numeric
@attribute 0.138tBodyAcc-arCoeff()-X3-0.135fBodyAcc-bandsEnergy()-Z-49_64-0.131fBodyAcc-bandsEnergy()-V-57_64+0.129tGravityAccMag-arCoeff()3+0.129tBodyAccMag-arCoeff()3... numeric
@attribute -0.203tBodyGyro-arCoeff()-X3+0.195tBodyAccJerk-arCoeff()-Y3+0.194tBodyAccJerk-arCoeff()-X2-0.183tBodyAcc-arCoeff()-X3-0.175tBodyAcc-arCoeff()-Y4... numeric
@attribute -0.229tBodyAcc-arCoeff()-Z3+0.222tBodyAccJerk-arCoeff()-Z2-0.212tBodyAccJerk-arCoeff()-Z3+0.209tBodyGyro-mean()-X+0.192tBodyAcc-arCoeff()-Z2... numeric
@attribute '0.26 tBodyGyro-arCoeff()-X3-0.226tBodyGyro-arCoeff()-X4-0.196tBodyGyroJerk-arCoeff()-X2+0.188tBodyGyroJerk-arCoeff()-X3+0.174tBodyGyro-mean()-X...' numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
15.073887,-1.482483,-0.58093,-1.385579,4.085951,0.177247,-1.329007,0.677936,-0.409258,0.365977,0.044282,-0.422634,-0.20472,-1.035012,-1.477633,1.5304,-0.84967,-0.84491,0.353105,-0.984515,STANDING
13.648607,2.062613,-0.523848,-2.309701,5.255584,-0.78013,-1.73817,1.861631,0.095793,1.043894,-0.017722,0.968097,0.989541,-1.327236,-2.263673,1.266137,-1.590023,-1.155827,0.322076,-0.759607,STANDING
12.33459,3.726956,-1.264662,-2.832073,4.104801,-2.14825,-0.604757,2.123071,0.012062,0.048474,-1.048644,2.330933,0.808698,-0.949179,-0.627336,0.885523,-1.84211,-0.204375,1.878445,1.279023,STANDING
13.056756,0.30348,-1.56864,-1.931414,2.407574,-1.837617,0.467458,-0.916994,-0.614087,-0.903918,-0.76863,0.231608,-0.081639,0.403882,-0.405117,2.618356,0.356766,-1.968071,0.52623,2.080851,STANDING
14.706676,-1.184372,-0.648813,-2.145765,4.433626,1.854492,0.155898,-0.446202,-1.248291,-0.965368,-0.493639,-0.660105,0.2881,1.357258,-1.820821,2.140298,0.098098,-3.197674,0.060476,0.693839,STANDING
8.317512,6.685126,0.393721,0.018881,4.176623,-4.478148,1.367488,2.217544,0.133592,3.535519,-0.312673,3.338405,0.842028,-1.839627,-0.869259,1.138108,-2.391693,2.722542,-2.151335,-3.704098,STANDING
9.363214,1.690453,-2.917555,-2.662651,3.77624,-2.61296,0.867984,1.195192,-0.753802,2.013554,0.811753,1.291639,-0.673529,-2.336609,0.830475,1.542586,-1.326411,0.746434,-0.529341,-1.037898,STANDING
13.115982,-0.636462,-0.384608,-1.797038,5.133667,1.158353,2.021749,-3.163872,-2.08745,-1.602909,-0.234254,-3.71465,-3.505614,-1.464496,1.073553,1.196758,-0.486635,-4.443401,3.59661,1.380309,STANDING
15.100129,-0.194725,1.97584,-1.209939,3.875949,1.185172,-1.031978,-2.536928,3.554136,-2.287375,-1.494291,-0.71919,-1.5443,-2.0526,-1.071088,0.097508,-0.094353,1.093966,0.478325,0.07285,STANDING
12.783089,0.890556,-2.744253,-3.722461,3.706996,-2.312787,-1.369476,1.668109,-1.045767,3.450646,-0.312879,-2.656395,0.460549,0.536428,-0.770875,1.659319,-0.690925,-2.742215,0.653877,1.443671,STANDING
12.941417,0.583634,-2.036648,-2.944798,3.074691,-1.07873,-1.290078,0.985411,-1.252089,1.90525,-0.53161,-2.678435,0.706382,1.298728,-1.025608,1.514191,-1.398902,-2.594559,1.406986,1.855199,STANDING
14.547049,-1.131102,-0.231286,-1.291479,3.356004,-0.259259,-0.361821,-0.161997,-0.113015,-0.409149,-1.099554,-1.308442,-0.035273,-0.477703,0.030871,1.196624,-1.25995,-0.549103,2.138668,1.602591,STANDING
15.331762,-1.755585,0.678292,-1.612,3.17352,1.426898,-1.155065,-1.105318,1.342087,-1.470718,-0.618119,-0.458921,-0.326327,0.034296,0.405516,-2.10155,0.212619,0.999184,0.687566,-0.95876,STANDING
15.794919,-3.083865,0.717466,-1.631563,3.64674,2.616676,-1.378431,-1.542777,1.589834,-1.552811,-0.188099,0.21211,0.024389,-0.581284,-0.929259,-0.128629,2.135218,-0.039351,0.266982,-1.519973,STANDING
16.012856,-5.38111,-0.649632,-1.623342,1.622707,3.737322,-0.424435,-2.357563,0.644534,-2.10144,0.699544,1.414394,-0.368208,0.76092,-0.034612,1.019047,2.946313,0.368458,1.355406,-0.484449,STANDING
15.818883,-5.398263,-2.018068,-2.701836,2.098304,2.844003,-0.53093,-0.412063,-0.519007,0.054717,1.19181,1.321714,-0.618483,0.087063,-1.171772,0.425799,1.395356,0.602855,-0.238289,0.031204,STANDING
15.833074,-4.700054,-1.007343,-2.807018,4.049049,1.495926,-0.060328,-1.689013,-0.003179,-0.235004,0.529085,-0.05577,0.248192,-1.762446,-1.674519,0.739965,-0.77913,2.042897,-1.585132,0.219201,STANDING
15.881379,-4.50649,-0.059282,-1.873718,3.809451,2.602766,0.242421,-1.668076,0.301948,-1.080915,0.061167,-0.593147,-0.822026,-1.521883,-1.534915,0.123123,-0.961982,0.954023,-0.685191,0.041358,STANDING
14.897517,-2.231783,-1.015583,-1.977261,3.631147,0.597516,-1.31615,0.743868,-0.716666,1.198653,0.189236,-2.602561,-1.237782,-1.120759,-0.91889,0.044266,-0.319977,-0.247694,1.584657,-0.119787,STANDING
14.814488,-1.668742,-0.5399,-1.926402,3.354873,0.459926,-1.313458,0.352829,-0.486983,0.016936,-0.152375,-0.969812,-0.026782,-0.598369,-0.888521,0.167237,-0.371518,1.17121,0.71186,-0.145722,STANDING
15.369183,-2.121315,0.35648,-1.707979,3.223373,1.564734,-0.593908,-1.342444,0.201909,-2.125559,-0.653994,0.122116,-0.326808,-0.815205,-0.374213,-0.215098,-0.196439,1.227755,0.419062,-0.261545,STANDING
15.703155,-2.371297,0.314097,-1.492909,3.997234,2.988822,-0.984276,-0.197082,-0.188927,-1.601507,-0.497666,-0.558655,-0.7962,-0.586726,-0.823263,0.095459,-1.342799,0.785904,0.882533,-1.741323,STANDING
15.803436,-2.626825,0.31745,-1.608837,3.751664,2.893259,-1.52769,0.089086,1.002825,-0.723898,-0.671687,0.300255,-0.185207,-0.647054,-1.591348,0.333404,0.245295,1.288311,0.241829,-1.468071,STANDING
15.499047,-4.394101,-1.359748,-2.350825,1.443618,1.712657,-0.43974,0.030285,0.012487,-0.134908,-0.29632,0.246456,-2.019219,-1.122128,-0.199138,-0.562312,1.40817,0.404311,1.328657,-0.585158,STANDING
15.174508,-0.6205,0.676001,-1.837487,4.046875,1.368088,-1.040753,-1.546597,0.973567,-2.036362,-1.400125,-2.20778,-1.332337,-0.638906,0.072917,-2.520786,-0.759403,2.195354,2.754699,-1.32581,STANDING
15.077855,-0.081676,0.628306,-2.451515,4.631954,0.526952,-1.391658,-1.389277,1.268787,-1.373658,-0.695276,-1.122359,-0.589212,-1.141492,1.230838,-1.452211,-0.201083,3.171095,2.344858,-1.259921,STANDING
12.087647,6.824982,9.092479,7.397332,1.879439,0.135767,4.893315,-5.281828,0.504729,-1.920181,-2.852704,3.333992,0.952212,5.188255,-2.682491,2.242564,-3.581726,-5.805897,-1.252091,2.97583,SITTING
13.798283,4.758124,5.908527,4.032024,1.956696,-2.570791,-0.894607,-1.658047,1.653808,0.886104,-0.619099,0.459139,2.211692,-0.44986,-1.132979,-0.736898,-1.545956,-1.825495,-2.85551,0.460967,SITTING
14.455252,3.295412,5.300696,3.252877,1.268757,-1.196196,-1.936094,-1.920996,1.399582,-1.219511,-0.569426,-1.972773,0.18162,-1.53566,-0.57326,-0.132318,-0.329373,-2.257854,0.032408,0.38688,SITTING
13.948841,2.471906,3.948873,3.612076,-0.16337,-1.738991,-0.911349,0.473504,-0.789962,-0.880003,-0.318019,-2.368347,-0.592973,-0.956484,-0.765287,0.980623,-2.020876,-1.525988,0.528099,0.354264,SITTING
14.084938,0.862266,2.763769,2.812128,-1.337276,-2.640304,-1.082707,1.243133,0.376608,1.240437,0.085492,-0.226745,-0.281208,-0.182176,-0.159686,-1.491259,-1.091077,0.632082,-0.637611,0.64327,SITTING
14.518834,-1.567044,1.533072,1.328063,-1.664725,-0.999352,-1.555295,2.183925,-1.0112,1.093142,0.204281,-0.489598,-0.209311,-0.743097,-1.269099,-1.874817,-1.135426,-0.125519,0.233714,0.491269,SITTING
14.640129,-2.501956,1.436767,1.984319,-1.49885,-0.749349,-0.651875,1.562213,-0.909803,0.308606,-0.427954,-0.912079,0.553822,-0.133283,-1.365651,-0.841557,-0.58316,-1.120318,0.027256,-0.246181,SITTING
14.611261,-4.016671,0.802599,1.58024,-3.195862,-2.10751,0.628753,1.155725,-1.216764,0.16811,-1.014984,-0.967921,0.190533,1.570041,-0.641078,-0.661233,-0.132173,-0.805515,-0.120654,0.800262,SITTING
15.1886,-4.186689,1.442435,2.044092,-2.398581,-0.251947,0.27721,0.999426,-0.765341,0.197027,-1.081838,-1.232483,-1.199376,1.267033,-0.974511,0.209322,0.242867,-2.802543,-0.228612,0.882233,SITTING
15.640198,-3.30431,2.028917,2.449086,-2.506878,0.50243,-0.545136,-1.016057,2.443027,-1.557744,-0.976681,2.157258,0.235446,1.182011,0.637164,0.201817,2.132236,-0.557655,0.234468,-0.282276,SITTING
16.515496,-5.362342,1.686006,1.711537,-1.832526,1.56221,-0.940175,-2.009249,0.36478,-0.251701,0.571388,0.967963,0.579599,0.489887,-0.93704,-0.484702,2.762151,-1.914541,-0.679887,-0.463267,SITTING
16.137076,-3.832088,2.392628,1.879323,-1.516786,1.256906,-1.927483,-0.832284,0.555298,0.857196,0.498975,-1.418602,1.08512,1.947895,-1.307742,-2.442959,1.467965,-1.597389,-3.277679,-0.921177,SITTING
15.577942,-2.304501,2.762683,2.573988,-1.825368,0.754475,-1.738319,0.634607,2.066394,0.007212,-0.720192,0.031957,1.050626,2.828415,0.640344,-1.45251,0.442046,0.374385,-0.955413,-0.982785,SITTING
15.956017,-3.906076,2.312995,2.337685,-1.58446,1.395302,-0.51208,-1.0842,1.48497,-1.083369,-0.238864,0.767844,0.716341,2.087231,0.946833,-1.925165,1.080118,1.271821,-0.868715,-0.755163,SITTING
16.232321,-4.897344,1.871398,1.744826,-1.454827,1.808453,-0.594444,-0.602539,-0.093758,-0.44251,0.421269,0.26097,0.768353,1.388214,0.366181,-1.747893,0.447564,-0.271646,-1.104319,-0.836079,SITTING
16.110714,-5.52602,1.050185,1.686487,-2.403278,1.487175,-0.336853,0.238944,0.189885,-0.363919,-0.187486,1.587904,0.525899,0.788989,0.324338,-0.134927,0.56413,-0.470914,-0.240122,-0.200801,SITTING
16.065834,-4.324691,2.289088,2.485178,-2.48253,1.502459,-0.088237,-1.127456,1.262647,-0.835478,-0.658585,1.262186,0.357052,2.010866,0.597249,-0.720503,0.537318,-0.269396,0.02029,0.552077,SITTING
16.313158,-5.146124,2.731672,3.036107,-2.87543,2.279946,0.110205,-1.865738,1.34076,-2.152034,-1.059248,0.86949,-0.383204,2.627612,0.428717,-0.444102,-0.055777,-1.025186,0.917043,0.610515,SITTING
15.917308,-4.471959,2.006494,2.959274,-2.740857,1.611394,-0.743734,-0.509564,1.47062,-1.226677,-0.935996,1.347567,-0.133844,1.79214,-0.92139,0.054879,0.522098,-0.803713,0.355256,0.679351,SITTING
10.272219,10.829134,8.060416,3.274853,4.498829,-1.327914,-0.346115,-2.267504,2.533727,0.855835,1.083631,0.004628,1.275263,3.093892,1.41045,0.737102,0.96929,-2.482194,-2.549756,0.190071,SITTING
13.522146,3.639625,4.513986,1.488429,3.609332,-0.297023,-1.393558,-2.655384,1.520488,-0.333492,0.768552,-2.104252,-0.29336,-0.28664,-0.153609,-1.529945,1.440418,-3.140915,-2.268187,-1.178574,SITTING
12.910169,3.384647,2.821205,0.838325,2.25086,-1.541426,-0.965105,-2.268764,1.872866,-1.458568,-0.055139,-2.112702,-0.234154,-0.516348,0.290595,-1.890084,0.515304,-1.364383,-1.594832,-0.240545,SITTING
12.426057,6.160722,4.990147,2.306417,2.840395,-1.761159,0.470409,-3.031477,2.549036,-1.73368,-1.048653,0.274646,0.97336,0.918298,0.321429,-0.808029,0.758722,0.321143,-0.616353,-0.385106,SITTING
11.993484,4.528139,2.526355,1.249812,1.959235,-2.379792,0.249768,-0.256866,0.158328,1.436298,0.019427,0.626717,0.931247,0.559231,-2.342865,0.188743,-0.108878,-0.729716,-1.666491,0.229969,SITTING
12.696058,3.835875,1.828375,0.24622,1.647212,-1.952751,-0.562784,2.531787,0.410238,2.432807,-1.106185,0.489612,-0.158728,1.632617,0.257855,-0.641054,-2.243574,-2.130299,1.037004,1.649445,SITTING
12.835553,5.691037,2.632433,0.92553,2.006107,-2.735432,-1.883445,2.59463,0.867893,1.062282,-0.895733,1.353592,2.2896,1.838847,-0.0738,0.42074,-1.005445,-1.200462,0.357537,0.729354,SITTING
13.066475,3.435611,1.379683,0.131577,1.28012,-2.894726,-1.413355,0.611076,-0.203718,0.534119,-0.447618,-0.04892,2.717031,1.41475,-0.57418,-0.839987,0.514239,-0.446926,-0.752832,-0.219678,SITTING
13.715693,3.681024,3.654469,1.847672,1.792033,-1.194311,-0.334699,-2.015266,1.798157,-1.225591,-1.681854,0.953863,2.212966,2.523851,0.09789,-0.915172,1.320315,-1.688138,0.034131,-0.622994,SITTING
15.12504,0.093986,3.777479,2.49856,1.214521,0.922614,-0.715667,-0.707616,1.814379,-1.213321,-1.176329,-0.189842,0.078839,0.533671,-0.977553,0.151421,0.051741,0.003704,0.021386,0.134102,SITTING
14.236053,-0.045951,1.438851,0.533299,0.201907,0.06423,0.267099,-1.043446,1.420094,-0.438462,-0.924191,1.094712,-0.013358,1.660705,0.14598,-0.266029,1.090942,-1.408595,-0.318913,0.670815,SITTING
14.130968,-0.175647,1.086874,0.091914,0.012373,-0.964916,-0.407479,-1.425069,1.90351,-0.450067,-1.081819,0.742894,0.755554,1.078371,-0.141241,-0.776005,2.156387,-1.660059,-1.404928,1.048164,SITTING
15.5464,-2.123456,2.953069,1.337709,1.609846,0.422766,-0.710224,-3.724734,2.377955,-3.010356,-0.609833,0.066898,1.711811,-0.853168,-1.588014,-0.832186,3.021961,1.108895,-1.374528,-0.533751,SITTING
15.511193,-2.059643,2.719601,1.22513,1.089051,0.811173,-1.272369,-2.628776,2.421837,-2.34176,-0.55354,0.714397,2.010997,-0.290597,-1.389877,-1.523277,3.036632,1.772874,-1.075812,-1.328973,SITTING
15.149003,-1.34305,2.384724,0.75605,0.320661,0.665328,-1.778243,-2.69427,2.205514,-1.426707,-0.164595,-0.31669,1.537191,1.510862,-1.323152,-1.787989,2.841512,1.300795,-1.802225,-0.280469,SITTING
14.457287,1.078041,1.959993,0.31806,1.087949,-0.648062,-2.028548,-0.020669,1.070535,-0.100349,-0.18332,-0.459974,1.112437,0.941934,-0.370329,-1.167403,0.648493,-0.452699,-0.76904,-0.857941,SITTING
14.55896,0.290518,1.763982,0.557632,1.321255,-0.795154,-1.44347,-0.025179,0.649051,0.840902,0.062735,-0.33821,0.774296,0.898096,-0.288384,-1.062842,1.179574,-1.443733,-0.577622,-0.473994,SITTING
14.969088,-0.322195,2.561715,0.835596,1.252463,0.228923,-1.241251,-1.640415,2.94933,-1.1361,-0.998772,0.676159,0.844745,1.151557,-0.381642,-0.337196,2.629718,-0.248331,-0.647145,0.441467,SITTING
14.049803,-0.486263,7.52597,5.096408,-0.140527,0.222552,0.692858,-5.044942,1.360895,-2.194779,0.670397,0.169965,-2.494417,-0.632347,5.050449,-3.566318,0.109406,-2.516954,0.0123,0.111562,LAYING
15.463048,-1.363824,4.430203,3.845765,0.102897,0.572778,-1.32418,0.12167,0.661272,-0.00514,0.458347,0.751188,-1.565366,-2.249122,1.840773,0.072047,-2.343929,-1.629294,0.124937,-0.969194,LAYING
15.92565,-5.686797,2.08303,3.53996,-4.0077,0.684467,-0.711782,1.003142,0.292425,-0.445112,0.581136,1.720718,-0.625967,-1.005091,2.896104,0.172342,-1.892004,-0.058328,0.85709,-0.621681,LAYING
15.76267,-6.867456,0.224186,3.123342,-5.151222,-0.234379,-0.062474,2.605887,-1.253693,1.069714,0.737518,1.457444,-0.147928,0.128603,0.747832,0.359601,-2.823162,0.754463,-0.266685,-0.371708,LAYING
16.101462,-4.672454,1.495373,3.922318,-3.216492,2.02371,-1.573242,1.24702,-1.396646,-0.479334,0.573141,0.174633,-0.679148,0.182196,-1.526264,1.944648,-2.755479,-1.027445,0.744185,1.341112,LAYING
14.920438,-0.398694,2.018494,2.528636,-2.174959,-2.208303,-1.759215,3.423275,-1.16283,2.092009,-0.552409,-0.654788,-1.068445,-1.84907,-0.203884,-0.997824,-1.750641,-3.097171,0.430332,1.282814,LAYING
14.493513,0.791826,2.19678,1.945609,-2.06905,-2.453006,-2.503099,4.713964,-0.681117,3.354638,-0.373117,-1.2141,-1.571192,-2.381072,-0.433713,-2.226196,-0.798073,-3.959084,0.337934,-0.917024,LAYING
14.492442,-2.421682,0.597,1.873879,-3.498906,-3.138601,-0.651097,4.155776,-1.477245,3.979386,0.289744,-0.231897,-1.044001,-1.36708,1.746256,-2.435982,-1.437744,-0.062744,0.802961,-0.639611,LAYING
15.360237,-5.178095,0.743884,2.44196,-3.783518,-1.845234,-0.229305,2.237006,-2.276383,2.576167,0.665079,-0.674936,-1.229534,-2.061006,2.009742,-1.435106,-0.919501,0.872559,1.634206,-0.117103,LAYING
16.510155,-7.698803,1.224142,2.67696,-4.275189,1.083231,-0.246537,0.693745,-1.994877,0.495987,1.140869,-0.389483,-1.602443,-1.731994,1.166219,-2.937571,-0.136908,-0.058469,0.347094,-1.214703,LAYING
15.694821,-4.717124,0.703854,2.1481,-4.499216,0.012168,-2.651807,2.783979,-1.236355,3.239351,1.930207,-0.200427,-0.021829,-0.041178,-0.187125,-3.077055,0.748372,-1.119039,-2.130853,-1.372565,LAYING
15.38392,-6.892151,-0.519531,2.094243,-6.200451,-0.586643,-1.041472,3.427859,-2.449332,2.634357,0.827787,-0.943571,-1.601738,0.863238,1.461582,-1.041002,-0.242407,-0.02282,0.105368,0.02214,LAYING
15.157302,-8.286312,-1.149952,2.091439,-6.648287,-1.162313,0.319532,3.845735,-2.518793,2.257093,0.644009,-0.011148,-1.807269,-0.248241,1.494091,-0.74286,-0.941365,1.521917,0.609601,-0.083536,LAYING
15.587438,-8.436232,-1.109194,2.277897,-5.710619,0.188874,0.5933,3.410618,-2.697794,1.7125,0.775461,0.887967,-1.572798,-0.443825,1.00596,-0.821478,-1.074374,1.604264,0.259701,0.177495,LAYING
16.002757,-7.373987,-0.017507,2.812516,-5.383471,1.050811,-0.631223,2.964308,-2.301864,2.273709,0.737456,1.201709,0.223299,1.933637,1.184552,-0.663925,-1.20652,0.379129,-0.11736,0.235857,LAYING
16.219903,-6.791075,0.310254,2.617684,-4.845784,1.37939,-1.602136,3.15552,-2.099475,2.14376,0.765591,1.365362,0.817305,2.489243,1.787987,-1.187321,-0.283612,-0.041964,1.080352,-0.191651,LAYING
16.23779,-6.533199,0.315454,2.230054,-4.695461,1.345556,-1.067192,2.103357,-1.717366,0.832198,0.352469,0.264931,-1.55796,1.115429,2.307122,-1.078739,-0.166008,0.156523,1.903562,-0.04127,LAYING
16.2136,-6.717317,0.527233,2.723556,-4.60106,1.606676,-1.004216,1.760173,-1.811952,1.009344,0.881291,-0.25001,-0.537681,1.173489,0.473101,-0.913217,-0.714104,0.006141,-0.894482,-0.401003,LAYING
16.482256,-7.655721,1.087864,2.764689,-4.090031,2.010301,-0.36282,1.917539,-1.991088,1.001199,0.623813,-0.838623,-1.245659,0.582208,0.950796,-1.590244,-1.57914,0.047856,0.076224,-0.430089,LAYING
16.553305,-7.899685,0.60474,2.687259,-4.65101,1.936324,-0.731743,2.073636,-1.404373,1.333365,1.020223,-0.186255,-1.692997,-0.360852,0.932722,-0.956307,-1.22236,0.821189,-0.242505,-0.684685,LAYING
16.855527,-8.293177,0.822026,2.679529,-5.676838,2.656944,-1.449499,1.474697,-1.668573,1.193345,1.518968,-0.534526,-1.332816,1.288012,0.352798,0.279196,-1.103396,0.577789,-0.768541,-0.296505,LAYING
11.758855,3.563122,5.752192,5.417611,-3.766283,-4.94232,1.083914,0.068858,1.944415,1.506761,-1.82061,2.525734,-0.703757,-0.876542,3.242731,-0.907386,0.125311,-0.315594,-0.070554,2.723218,LAYING
14.566735,0.289315,6.094304,5.247195,-2.628096,-1.519033,-0.679397,-0.548143,2.427127,0.204425,-1.210975,0.490901,-1.919176,-3.763644,0.268319,-0.717623,0.76283,-1.314271,-1.308676,1.301156,LAYING
15.61425,-3.538524,3.206149,2.970834,-2.409414,-0.392914,-0.506804,0.363333,0.139794,0.993566,-0.136505,0.046742,-1.929084,-2.962062,0.712913,-1.312985,-0.35386,-3.050656,-1.232482,1.14219,LAYING
15.663075,-4.102339,1.767374,2.29112,-3.505526,-0.276407,-1.25227,1.646894,-0.639736,1.163465,0.36291,0.553913,-0.667953,-1.799692,1.017879,-2.130101,0.127177,-0.706062,0.447168,-0.910055,LAYING
16.190235,-6.228665,1.510522,3.031219,-4.397997,-0.358096,0.2347,2.156861,-1.323867,0.582286,-0.146483,1.678394,-0.93078,-1.617224,2.117563,-0.970263,-0.207058,1.551769,1.927568,0.304232,LAYING
15.919953,-8.068669,0.478476,2.442955,-5.428426,-0.685344,1.536656,2.576943,-1.852242,0.527829,-0.963371,1.122135,-1.800101,-0.875349,1.472676,-2.323726,-1.184358,1.080481,1.840194,-0.613341,LAYING
16.296307,-9.809107,0.192826,2.362329,-5.37187,0.55272,2.387735,1.322302,-1.685074,-0.663294,-0.670387,1.767333,-2.48627,-1.978573,1.603692,-1.516667,-1.185318,0.960487,0.026,-1.136038,LAYING
16.351483,-10.926069,-0.805886,2.073354,-6.373353,0.155506,3.074464,0.763207,-2.334395,-0.232853,-0.342572,1.916557,-1.837577,-0.889781,1.614807,-0.617163,-0.220631,0.146868,-0.660377,-0.340355,LAYING
16.330217,-7.902782,0.209906,2.406222,-5.2768,-0.35828,-0.378164,0.655054,-1.643648,1.344206,1.105888,-0.290946,-0.774323,-1.063081,0.384924,-2.353805,0.341056,0.622166,-1.640146,-0.566483,LAYING
16.205199,-7.510916,0.290696,2.415301,-4.837202,-0.234378,-0.649974,1.955588,-1.789755,1.781167,0.966709,0.196108,-1.166747,-2.245103,0.102765,-3.130482,0.855654,-0.738879,-0.433332,-2.213118,LAYING
15.815371,-6.568988,0.434694,2.749819,-5.309873,-0.598529,-1.30173,2.970857,-1.281905,2.089159,0.81489,1.124847,-0.796373,-1.506828,-0.130077,-2.232545,0.697914,-0.349972,0.097783,-1.238296,LAYING
16.185579,-7.120394,1.107138,3.567561,-5.199161,0.089706,-0.49243,0.882388,-1.017946,0.20964,0.568593,0.793699,-0.57827,-1.711131,-0.498109,-0.937789,0.700122,-0.364084,-0.431207,-0.323466,LAYING
16.477144,-8.786606,0.503176,3.386895,-6.012433,0.183966,1.119813,0.834143,-1.820433,0.045931,0.190194,2.152845,-1.057215,-1.383918,-0.265958,1.033758,0.111062,-0.834444,-1.087908,0.372149,LAYING
16.045232,-8.985805,-0.452256,2.447682,-6.753712,-0.76851,0.755939,1.267961,-1.612688,0.825392,0.365249,0.344594,-2.112057,-1.147682,0.985027,-0.539766,-0.399272,0.498199,-1.422313,-0.66387,LAYING
16.301488,-10.136445,-0.543882,2.045581,-6.702171,0.014784,1.365832,1.237393,-1.584804,1.222984,0.533923,1.061933,-1.951713,-0.818515,2.324861,-2.903773,0.42801,0.813702,-0.641654,-0.798652,LAYING
16.406855,-9.140157,-0.053411,2.117522,-5.626432,0.297048,1.477337,1.574424,-1.257799,1.050396,0.370297,3.523973,-1.42773,-1.513996,2.382582,-1.812279,-0.404651,-0.070792,0.064159,-0.211277,LAYING
